0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    05122012                                                                                                                                                                                                                                                                                                                                                                                                000001
1038421021036DIR_CREDIT     ADELCO SISTEMAS DE ENERGIA LTDA         048600191000159MTU DO BRASIL LTDA                      VIA ANHANGUERA, KM 29 + 203 MTS         SÃO PAULO                               05275000SP3898400001                                                                                                                                          011974022           1008201100000224334500017411  05102012051902Fornecimento de equipamentos e sistema de alimentação 24VCC.                                                                                                                                                                                    061693461000181208359-1      000002
1046421006658COBR_CAUC_COR  TRANSPORTES DALCOQUIO LTDA              015179682002596RHODIA POLIAMIDA E ESPECIALIDADES       AV MARIA COELHO AGUIAR NUM 215 BAIRRO JRSAO PAULO                               05804902SP3899200001000113831201073031  27112012900BRADESCO S/A        0501201300000000016340507CC                                                                                                                                                                                                                                                                                                                                                                                           208359-2      000003
1014421008439COBR_CAUC_BIC  TV OMEGA LTDA                           029737368001433Masterfoods Brasil Alimentos Ltda.      Av. Roque Petroni Júnior - 3, 5, 999    SãoPaulo                                04707905SP38993000010455364300029101    27112012007PAULISTA            1501201300000000014224680CC                                                                                                                                                                                                                                                                                                                                                                                           208359-3      000004
1021421011958DIR_CREDIT     USINA CAROLO S/A ACUCAR E ALCOOL        023314594000100ALESAT COMBUSTIVEIS S/A                 R. MANOEL DE CASTRO, 1170               NATAL                                   59064010RN3894700001                                                                                                                                          012052471           2210201000000160732010.US.000823112012000407Venda do volume semanal de 135m³ de ETANOL ANIDRO COMBUSTÍVEL,destinadoao mercado interno,produzido na Safra 2011/2012 e 2012/2013.                                                                                                             055109474000168208359-4      000005
1050421002855COBR_CAUC_COR  C F SANTOS COM DE ALIMENTOS LTDA        004899316000118IMIFARMA PRODUTOS FARMAC. E COSMET      TV QUINTINO BOCAIUVA 381,381            BELEM                                   66053240PA390130000100000174110452      28112012900BRADESCO S/A        0501201300000000011365093CC                                                                                                                                                                                                                                                                                                                                                                                           208362-1      000006
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          007534303000133COMAL COM. ATAC. DE ALIMENTOS LTDA      R MARIA GOMES DA SILVA 292 292          OLINDA                                  53370680PE3902900001050582850174194-03  04102012800UNIBANCO S/A        3011201200000000003337950CC                                                                                                                                                                                                                                                                                                                                                                                           208362-2      000007
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          007534303000133COMAL COM. ATAC. DE ALIMENTOS LTDA      R MARIA GOMES DA SILVA 292 292          OLINDA                                  53370680PE3902900002050582510174195-03  04102012800UNIBANCO S/A        3011201200000000000385770CC                                                                                                                                                                                                                                                                                                                                                                                           208362-3      000008
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          007534303000133COMAL COM. ATAC. DE ALIMENTOS LTDA      R MARIA GOMES DA SILVA 292 292          OLINDA                                  53370680PE3902900003051025430176301-01  08112012600UNIBANCO S/A        2612201200000000000420840CC                                                                                                                                                                                                                                                                                                                                                                                           208362-4      000009
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          007534303000133COMAL COM. ATAC. DE ALIMENTOS LTDA      R MARIA GOMES DA SILVA 292 292          OLINDA                                  53370680PE3902900004051025600176301-02  08112012600UNIBANCO S/A        3112201200000000000420840CC                                                                                                                                                                                                                                                                                                                                                                                           208362-5      000010
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          007534303000133COMAL COM. ATAC. DE ALIMENTOS LTDA      R MARIA GOMES DA SILVA 292 292          OLINDA                                  53370680PE3902900005051025860176301-03  08112012600UNIBANCO S/A        0401201300000000000420840CC                                                                                                                                                                                                                                                                                                                                                                                           208362-6      000011
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          007534303000133COMAL COM. ATAC. DE ALIMENTOS LTDA      R MARIA GOMES DA SILVA 292 292          OLINDA                                  53370680PE3902900006051025510176303-01  08112012600UNIBANCO S/A        3112201200000000000420840CC                                                                                                                                                                                                                                                                                                                                                                                           208362-7      000012
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          007534303000133COMAL COM. ATAC. DE ALIMENTOS LTDA      R MARIA GOMES DA SILVA 292 292          OLINDA                                  53370680PE3902900007051025780176303-02  08112012600UNIBANCO S/A        0401201300000000000420840CC                                                                                                                                                                                                                                                                                                                                                                                           208362-8      000013
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          007534303000133COMAL COM. ATAC. DE ALIMENTOS LTDA      R MARIA GOMES DA SILVA 292 292          OLINDA                                  53370680PE3902900008051025940176303-03  08112012600UNIBANCO S/A        0901201300000000000420840CC                                                                                                                                                                                                                                                                                                                                                                                           208362-9      000014
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          001333984000195SEGALAS ALIMENTOS LTDA                  BR 470 N 4292                           BLUMENAU                                89070200SC3906400001050718260347645-01  16102012032BLUMENAU            2012201200000000007236000CC                                                                                                                                                                                                                                                                                                                                                                                           208362-10     000015
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          015729989000146ADR DISTRIBUIDORA DE ALIMENTOS LTD      RUA CORONEL OLIVEIRA 39                 RECIFE                                  50830430PE3906300001050660080174677-01  10102012010RECIFE              0312201200000000002016120CC                                                                                                                                                                                                                                                                                                                                                                                           208362-11     000016
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          015729989000146ADR DISTRIBUIDORA DE ALIMENTOS LTD      RUA CORONEL OLIVEIRA 39                 RECIFE                                  50830430PE3906300002050660160174677-02  10102012010RECIFE              0712201200000000002016120CC                                                                                                                                                                                                                                                                                                                                                                                           208362-12     000017
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          015729989000146ADR DISTRIBUIDORA DE ALIMENTOS LTD      RUA CORONEL OLIVEIRA 39                 RECIFE                                  50830430PE3906300003050660240174677-03  10102012010RECIFE              1312201200000000002016120CC                                                                                                                                                                                                                                                                                                                                                                                           208362-13     000018
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          009418012000105TREND COMERCIO DE PRODUTOS ALIMENT      RUA DOUTOR OSVALDO ANHERT 00            CAMPINAS                                13034195SP3906200001050512050344273-02  24092012021CAMPINAS            1001201300000000005940000CC                                                                                                                                                                                                                                                                                                                                                                                           208362-14     000019
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008969770000159RIO QUALITY COM. DE ALIM.LTDA           RUA HERCULANO PINHEIRO 1045 1045        RIO DE JANEIRO                          21532440RJ3906100001051102280351355-01  16112012014RIO DE JANEIRO      1712201200000000004897800CC                                                                                                                                                                                                                                                                                                                                                                                           208362-15     000020
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          027833615000155PRINCESA AUTO SERV.COMESTIVEIS LTD      RUA DO FEIJAO, 684                      RIO DE JANEIRO                          21011050RJ3906000001050748250175758-01  25102012014RIO DE JANEIRO      0712201200000000004894290CC                                                                                                                                                                                                                                                                                                                                                                                           208362-16     000021
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008960738000102RJ INDUSTRIA COM E ARMAZ DE ALIMEN      RUA DA MATRIZ 274                       SALVADOR                                41300600BA3905900001050635130174575-03  09102012013SALVADOR            0112201200000000000365730CC                                                                                                                                                                                                                                                                                                                                                                                           208362-17     000022
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008960738000102RJ INDUSTRIA COM E ARMAZ DE ALIMEN      RUA DA MATRIZ 274                       SALVADOR                                41300600BA3905900002050635480174577-02  09102012013SALVADOR            0312201200000000000368736CC                                                                                                                                                                                                                                                                                                                                                                                           208362-18     000023
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008960738000102RJ INDUSTRIA COM E ARMAZ DE ALIMEN      RUA DA MATRIZ 274                       SALVADOR                                41300600BA3905900003050635640174577-03  09102012013SALVADOR            0712201200000000000368736CC                                                                                                                                                                                                                                                                                                                                                                                           208362-19     000024
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008960738000102RJ INDUSTRIA COM E ARMAZ DE ALIMEN      RUA DA MATRIZ 274                       SALVADOR                                41300600BA3905900004050635300346639-01  09102012013SALVADOR            3011201200000000000368736CC                                                                                                                                                                                                                                                                                                                                                                                           208362-20     000025
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008960738000102RJ INDUSTRIA COM E ARMAZ DE ALIMEN      RUA DA MATRIZ 274                       SALVADOR                                41300600BA3905900005050635560346639-02  09102012013SALVADOR            0612201200000000000368736CC                                                                                                                                                                                                                                                                                                                                                                                           208362-21     000026
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008960738000102RJ INDUSTRIA COM E ARMAZ DE ALIMEN      RUA DA MATRIZ 274                       SALVADOR                                41300600BA3905900006050635720346639-03  09102012013SALVADOR            1112201200000000000368736CC                                                                                                                                                                                                                                                                                                                                                                                           208362-22     000027
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008960738000102RJ INDUSTRIA COM E ARMAZ DE ALIMEN      RUA DA MATRIZ 274                       SALVADOR                                41300600BA3905900007050865560349954-01  01112012013SALVADOR            1412201200000000000352704CC                                                                                                                                                                                                                                                                                                                                                                                           208362-23     000028
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008960738000102RJ INDUSTRIA COM E ARMAZ DE ALIMEN      RUA DA MATRIZ 274                       SALVADOR                                41300600BA3905900008050865720349954-02  01112012013SALVADOR            2012201200000000000352704CC                                                                                                                                                                                                                                                                                                                                                                                           208362-24     000029
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008960738000102RJ INDUSTRIA COM E ARMAZ DE ALIMEN      RUA DA MATRIZ 274                       SALVADOR                                41300600BA3905900009050865990349954-03  01112012013SALVADOR            2512201200000000000352704CC                                                                                                                                                                                                                                                                                                                                                                                           208362-25     000030
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008960738000102RJ INDUSTRIA COM E ARMAZ DE ALIMEN      RUA DA MATRIZ 274                       SALVADOR                                41300600BA3905900010050865640349955-01  01112012013SALVADOR            1912201200000000000352704CC                                                                                                                                                                                                                                                                                                                                                                                           208362-26     000031
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008960738000102RJ INDUSTRIA COM E ARMAZ DE ALIMEN      RUA DA MATRIZ 274                       SALVADOR                                41300600BA3905900011050865810349955-02  01112012013SALVADOR            2412201200000000000352704CC                                                                                                                                                                                                                                                                                                                                                                                           208362-27     000032
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          008960738000102RJ INDUSTRIA COM E ARMAZ DE ALIMEN      RUA DA MATRIZ 274                       SALVADOR                                41300600BA3905900012050866020349955-03  01112012013SALVADOR            2812201200000000000352704CC                                                                                                                                                                                                                                                                                                                                                                                           208362-28     000033
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          007158073000155PERALTA DISTRIBUIDORA DE ALIMENTOS      ESTRADA DE LIGAÇÃO, 24,8 KM 23,4 ANHANGUSAO PAULO                               05280000SP3905800001051103680176727-01  16112012007PAULISTA            1212201200000000004258200CC                                                                                                                                                                                                                                                                                                                                                                                           208362-29     000034
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          001990619000153CEVISKO ALIMENTOS LTDA                  RUA SEBATIÃO SOUZA CAMPOS, 334          MOGI-MIRIM                              13807506SP3905700001050812010349712-01  30102012021CAMPINAS            0712201200000000003256200CC                                                                                                                                                                                                                                                                                                                                                                                           208362-30     000035
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          008797179000161DSG - DISTRIBUIDORA DE ALIMENTOS L      RUA SALATIEL MARQUES FONTES 695         SOUSA                                   85806410PB3905600001050747010175618-01  24102012900BRADESCO S/A        0712201200000000000350700CC                                                                                                                                                                                                                                                                                                                                                                                           208362-31     000036
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          008797179000161DSG - DISTRIBUIDORA DE ALIMENTOS L      RUA SALATIEL MARQUES FONTES 695         SOUSA                                   85806410PB3905600002050747280175618-02  24102012900BRADESCO S/A        1312201200000000000350700CC                                                                                                                                                                                                                                                                                                                                                                                           208362-32     000037
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          008797179000161DSG - DISTRIBUIDORA DE ALIMENTOS L      RUA SALATIEL MARQUES FONTES 695         SOUSA                                   85806410PB3905600003050747520175618-03  24102012900BRADESCO S/A        1812201200000000000350700CC                                                                                                                                                                                                                                                                                                                                                                                           208362-33     000038
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          008797179000161DSG - DISTRIBUIDORA DE ALIMENTOS L      RUA SALATIEL MARQUES FONTES 695         SOUSA                                   85806410PB3905600004050746980175620-01  24102012900BRADESCO S/A        1812201200000000000350700CC                                                                                                                                                                                                                                                                                                                                                                                           208362-34     000039
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          008797179000161DSG - DISTRIBUIDORA DE ALIMENTOS L      RUA SALATIEL MARQUES FONTES 695         SOUSA                                   85806410PB3905600005050747100175620-02  24102012900BRADESCO S/A        2412201200000000000350700CC                                                                                                                                                                                                                                                                                                                                                                                           208362-35     000040
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          008797179000161DSG - DISTRIBUIDORA DE ALIMENTOS L      RUA SALATIEL MARQUES FONTES 695         SOUSA                                   85806410PB3905600006050747440175620-03  24102012900BRADESCO S/A        2812201200000000000350700CC                                                                                                                                                                                                                                                                                                                                                                                           208362-36     000041
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          008797179000161DSG - DISTRIBUIDORA DE ALIMENTOS L      RUA SALATIEL MARQUES FONTES 695         SOUSA                                   85806410PB3905600007050747360175622-01  24102012900BRADESCO S/A        1412201200000000000350700CC                                                                                                                                                                                                                                                                                                                                                                                           208362-37     000042
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          008797179000161DSG - DISTRIBUIDORA DE ALIMENTOS L      RUA SALATIEL MARQUES FONTES 695         SOUSA                                   85806410PB3905600008050747610175622-02  24102012900BRADESCO S/A        2012201200000000000350700CC                                                                                                                                                                                                                                                                                                                                                                                           208362-38     000043
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          008797179000161DSG - DISTRIBUIDORA DE ALIMENTOS L      RUA SALATIEL MARQUES FONTES 695         SOUSA                                   85806410PB3905600009050747790175622-03  24102012900BRADESCO S/A        2512201200000000000350700CC                                                                                                                                                                                                                                                                                                                                                                                           208362-39     000044
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          002330475000171G.DE OLIVEIRA PINTO                     R. PROJETADA, 30 BR 304 KM 30           MOSSORO                                 59614470RN3905500001050657700347490-03  15102012800UNIBANCO S/A        3011201200000000000340680CC                                                                                                                                                                                                                                                                                                                                                                                           208362-40     000045
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          002330475000171G.DE OLIVEIRA PINTO                     R. PROJETADA, 30 BR 304 KM 30           MOSSORO                                 59614470RN3905500002050658000347491-03  15102012800UNIBANCO S/A        3011201200000000002520000CC                                                                                                                                                                                                                                                                                                                                                                                           208362-41     000046
1031421009837COBR_CAUC_COR  DIPLOMATA S/AINDL. E COMERCIAL          002330475000171G.DE OLIVEIRA PINTO                     R. PROJETADA, 30 BR 304 KM 30           MOSSORO                                 59614470RN3905500003050661050347492-03  15102012800UNIBANCO S/A        3011201200000000000280560CC                                                                                                                                                                                                                                                                                                                                                                                           208362-42     000047
1031421009837COBR_CAUC_BIC  DIPLOMATA S/AINDL. E COMERCIAL          002478344000136MERCADO DE CARNES M P C G LTDA          AV PRESIDENTE TANCREDO NEVES 953        DUQUE DE CAXIAS                         25070096RJ3905400001050748170175757-02  25102012014RIO DE JANEIRO      0612201200000000000652050CC                                                                                                                                                                                                                                                                                                                                                                                           208362-43     000048
