0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    06032012                                                                                                                                                                                                                                                                                                                                                                                                000001
1031420932046COBR_CAUC_BIC  PALMALI INDL.DE ALIMENTOS LTDA          074101569000341AGRICOLA JANDELLE S/A.                  AV ITAMARATY                            ROLANDIA                                86600000PR341710000104975152NE 0344541  01032012031LONDRINA            0304201200000000050000000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-1      000002
1031420932046COBR_CAUC_BIC  PALMALI INDL.DE ALIMENTOS LTDA          074101569000341AGRICOLA JANDELLE S/A.                  AV ITAMARATY                            ROLANDIA                                86600000PR341710000204975161NE 0344542  01032012031LONDRINA            0305201200000000050000000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-2      000003
1031420932046COBR_CAUC_BIC  PALMALI INDL.DE ALIMENTOS LTDA          074101569000341AGRICOLA JANDELLE S/A.                  AV ITAMARATY                            ROLANDIA                                86600000PR341710000304975179NE 0344543  01032012031LONDRINA            0306201200000000050000000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-3      000004
1007421057233COBR_CAUC_BIC  FULL COMEX IMP E EXP LTDA               013974830000161CONTERRANEA COMERCIO DE MAQUINAS E      RODOVIA BR 116 KM 04,,9000,             FORTALEZA                               60864012CE3417200001011184032894.2      29022012003CENTRO              1505201200000000011523766CC                                                                                                                                                                                                                                                                                                                                                                                           165545-4      000005
1007421057233COBR_CAUC_BIC  FULL COMEX IMP E EXP LTDA               013974830000161CONTERRANEA COMERCIO DE MAQUINAS E      RODOVIA BR 116 KM 04,,9000,             FORTALEZA                               60864012CE3417200002011184112891.2      29022012003CENTRO              1505201200000000010707711CC                                                                                                                                                                                                                                                                                                                                                                                           165545-5      000006
1007421057233COBR_CAUC_BIC  FULL COMEX IMP E EXP LTDA               013974830000161CONTERRANEA COMERCIO DE MAQUINAS E      RODOVIA BR 116 KM 04,,9000,             FORTALEZA                               60864012CE3417200003011184202891.4      29022012003CENTRO              2306201200000000012690706CC                                                                                                                                                                                                                                                                                                                                                                                           165545-6      000007
1019421002647COBR_CAUC_BIC  TRANSPORTES PARGON LTDA                 017156035000117DIMAP LTDA                              RUA AMERICO SANTIAGO PIACENZA,750       CONTAGEM                                32010030MG341860000106349494302376      08022012019BELO HORIZONTE      2004201200000000001400000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-7      000008
1019421002647COBR_CAUC_BIC  TRANSPORTES PARGON LTDA                 017156035000117DIMAP LTDA                              RUA AMERICO SANTIAGO PIACENZA,750       CONTAGEM                                32010030MG341860000206309450301863      29122011019BELO HORIZONTE      0603201200000000001100000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-8      000009
1019421002647COBR_CAUC_BIC  TRANSPORTES PARGON LTDA                 017156035000117DIMAP LTDA                              RUA AMERICO SANTIAGO PIACENZA,750       CONTAGEM                                32010030MG341860000306309506301873      02012012019BELO HORIZONTE      0803201200000000001200000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-9      000010
1019421002647COBR_CAUC_BIC  TRANSPORTES PARGON LTDA                 017156035000117DIMAP LTDA                              RUA AMERICO SANTIAGO PIACENZA,750       CONTAGEM                                32010030MG341860000406309514301874      02012012019BELO HORIZONTE      0803201200000000001100000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-10     000011
1019421002647COBR_CAUC_BIC  TRANSPORTES PARGON LTDA                 017156035000117DIMAP LTDA                              RUA AMERICO SANTIAGO PIACENZA,750       CONTAGEM                                32010030MG341860000506310032301881      03012012019BELO HORIZONTE      0903201200000000001200000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-11     000012
1019421002647COBR_CAUC_BIC  TRANSPORTES PARGON LTDA                 017156035000117DIMAP LTDA                              RUA AMERICO SANTIAGO PIACENZA,750       CONTAGEM                                32010030MG341860000606318629301888      04012012019BELO HORIZONTE      1203201200000000001200000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-12     000013
1019421002647COBR_CAUC_BIC  TRANSPORTES PARGON LTDA                 017156035000117DIMAP LTDA                              RUA AMERICO SANTIAGO PIACENZA,750       CONTAGEM                                32010030MG341860000706318661301897      05012012019BELO HORIZONTE      1303201200000000000700000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-13     000014
1019421002647COBR_CAUC_BIC  TRANSPORTES PARGON LTDA                 017156035000117DIMAP LTDA                              RUA AMERICO SANTIAGO PIACENZA,750       CONTAGEM                                32010030MG341860000806318718301901      06012012019BELO HORIZONTE      1503201200000000001400000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-14     000015
1019421002647COBR_CAUC_BIC  TRANSPORTES PARGON LTDA                 017156035000117DIMAP LTDA                              RUA AMERICO SANTIAGO PIACENZA,750       CONTAGEM                                32010030MG341860000906318751301921      09012012019BELO HORIZONTE      1903201200000000000700000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-15     000016
1019421002647COBR_CAUC_BIC  TRANSPORTES PARGON LTDA                 017156035000117DIMAP LTDA                              RUA AMERICO SANTIAGO PIACENZA,750       CONTAGEM                                32010030MG341860001006318823301945      10012012019BELO HORIZONTE      2003201200000000001400000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-16     000017
1019421002647COBR_CAUC_BIC  TRANSPORTES PARGON LTDA                 017156035000117DIMAP LTDA                              RUA AMERICO SANTIAGO PIACENZA,750       CONTAGEM                                32010030MG341860001106320283301962      11012012019BELO HORIZONTE      2103201200000000001200000CC                                                                                                                                                                                                                                                                                                                                                                                           165545-17     000018
