0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    03092012                                                                                                                                                                                                                                                                                                                                                                                                000001
1021420930887COBR_CAUC_BIC  DEDINI S/A INDUSTRIAS DE BASE           075717355001096USINA DE ACUCAR SANTA TEREZINHA LT      AV MARCELO MESSIAS BUSIQUIA 847 PQ INDUSMARINGA                                 87065006PR374810000106353271188612-1-1  21082012016CURITIBA            3008201200000000025707156CC                                                                                                                                                                                                                                                                                                                                                                                           191652-1      000002
1050421000089COBR_CAUC_COR  ATIVO ALIMENTOS LTDA                    007164263000185KADAO INDUSTRIA DE ALIMENTOS LTDA       ROD GO 206 KM 01 0                      CACU                                    75813000GO374820000100375518150390/1    25082012800UNIBANCO S/A        0809201200000000010713990CC                                                                                                                                                                                                                                                                                                                                                                                           191652-2      000003
1050421000089COBR_CAUC_BIC  ATIVO ALIMENTOS LTDA                    028664456000337SUPERMERCADO CRISTAL LTDA               RUA ANTONIO JOSE BITTENCOURT 429        RIO DE JANEIRO                          26535000RJ374830000100375526150393/1    25082012014RIO DE JANEIRO      0809201200000000023924266CC                                                                                                                                                                                                                                                                                                                                                                                           191652-3      000004
1046421007085COBR_CAUC_COR  H.F.SISTEMAS DE FREIO LTDA              022763502001774PEMAZA AMAZONIA S/A -AM                 R. PALMERA DO MERITI, 375               MANAUS                                  69075215AM374840000101564165009458      27082012900BRADESCO S/A        0910201200000000011877547CC                                                                                                                                                                                                                                                                                                                                                                                           191652-4      000005
1031421006919COBR_CAUC_COR  AVEBOM INDUSTRIA DE ALIMENTOS LTDA      005515209000101DARIA DIOGENES SALDANHA EPP             RUA E,,872-TERREO                       JAGUARIBE                               63475000CE3749900001050140910041425/01  06082012800UNIBANCO S/A        0309201200000000000222000CC                                                                                                                                                                                                                                                                                                                                                                                           191652-5      000006
1031421006919COBR_CAUC_COR  AVEBOM INDUSTRIA DE ALIMENTOS LTDA      005515209000101DARIA DIOGENES SALDANHA EPP             RUA E,,872-TERREO                       JAGUARIBE                               63475000CE3749900002050141050041425/02  06082012800UNIBANCO S/A        0809201200000000000222000CC                                                                                                                                                                                                                                                                                                                                                                                           191652-6      000007
1031421006919COBR_CAUC_COR  AVEBOM INDUSTRIA DE ALIMENTOS LTDA      005515209000101DARIA DIOGENES SALDANHA EPP             RUA E,,872-TERREO                       JAGUARIBE                               63475000CE3749900003050142110041425/03  06082012800UNIBANCO S/A        1309201200000000000222000CC                                                                                                                                                                                                                                                                                                                                                                                           191652-7      000008
1031421006919COBR_CAUC_COR  AVEBOM INDUSTRIA DE ALIMENTOS LTDA      006954615000133CARLA DANIELE SILVA OLIVEIRA ME         RUA 7 DE SETEMBRO, ,245                 JAGUARIBE                               63475000CE3750000001050140320041423/01  06082012800UNIBANCO S/A        0309201200000000000228000CC                                                                                                                                                                                                                                                                                                                                                                                           191652-8      000009
1031421006919COBR_CAUC_COR  AVEBOM INDUSTRIA DE ALIMENTOS LTDA      006954615000133CARLA DANIELE SILVA OLIVEIRA ME         RUA 7 DE SETEMBRO, ,245                 JAGUARIBE                               63475000CE3750000002050140410041423/02  06082012800UNIBANCO S/A        0809201200000000000228000CC                                                                                                                                                                                                                                                                                                                                                                                           191652-9      000010
1031421006919COBR_CAUC_COR  AVEBOM INDUSTRIA DE ALIMENTOS LTDA      006954615000133CARLA DANIELE SILVA OLIVEIRA ME         RUA 7 DE SETEMBRO, ,245                 JAGUARIBE                               63475000CE3750000003050140590041423/03  06082012800UNIBANCO S/A        1309201200000000000228000CC                                                                                                                                                                                                                                                                                                                                                                                           191652-10     000011
