0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    05112013                                                                                                                                                                                                                                                                                                                                                                                                000001
1007421073247COBR_CAUC_COR  AMPEX BRASIL EMPR COM E PART LTDA       005394630000292V SPEROTTO IMP E EXP                    AV RUI LINO,814                         BRASILEIA                               69932000AC450620000102396369142         31102013900BRADESCO S/A        3112201300000000011044276CC                                                                                                                                                                                                                                                                                                                                                                                           267235-1      000002
1015421022340COBR_CAUC_BIC  BORRACHAS VIPAL SA                      054401898000139UNIAO RENOVADORA DE PNEUS LTDA          RODOVIA DO ACUCAR, KM 154 S/N .         RIO DAS PEDRAS                          13390000SP450570000101147035044469701   30102013021CAMPINAS            2911201300000000011871909CC                                                                                                                                                                                                                                                                                                                                                                                           267235-2      000003
1021420930887COBR_CAUC_COR  DEDINI S/A INDUSTRIAS DE BASE           048295562001450USINA ALTO ALEGRE S A - ACUCAR E A      RUA JOSE LEITE, 40 JD BONGIOVANI BR     PRESIDENTE PRUD                         19050910SP45058000010647089733199-2-2   31102013900BRADESCO S/A        1611201300000000011429071CC                                                                                                                                                                                                                                                                                                                                                                                           267235-3      000004
1048421003043COBR_CAUC_COR  FRIGOL S.A. EM RECUPERACAO JUDICIAL     000885125000146CAVALCANTE COMERCIO DE CARNES LTDA      RUA PADRE PERDIGAO SAMPAIO, 807         FORTALEZA                               60361010CE4506600001000540110000028858  01112013900BRADESCO S/A        0212201300000000015247744CC                                                                                                                                                                                                                                                                                                                                                                                           267235-4      000005
1031421009896COBR_CAUC_COR  LATICINIOS LATCO LTDA                   002994099000110DOMINGUES & KESSA LTDA                  AVENIDA DAS TORRES, 1132                MARINGA                                 87065650PR450590000101009824161776/1    31102013900BRADESCO S/A        2111201300000000011950007CC                                                                                                                                                                                                                                                                                                                                                                                           267235-5      000006
1007421055095COBR_CAUC_COR  PLASTER IND COM RESINAS PLAS EIRELI     001377724000111BRASALPLA BRASIL                        R. ROSANGELA MARIANA LIMAS,265          ITAPEVI                                 06654160SP450630000100017077037282/A    31102013900BRADESCO S/A        2712201300000000019687500CC                                                                                                                                                                                                                                                                                                                                                                                           267235-6      000007
1007421074723COBR_CAUC_BIC  PROQUIGEL QUIMICA S/A                   008416460000107LONDON COMERCIO DE ACRILICOS L          RUA CHICO PONTES, 273                   SAO PAULO                               02067000SP4506400001023964150032550 01  19092013007PAULISTA            1812201300000000026633803CC                                                                                                                                                                                                                                                                                                                                                                                           267235-7      000008
1007421074723COBR_CAUC_BIC  PROQUIGEL QUIMICA S/A                   008416460000107LONDON COMERCIO DE ACRILICOS L          RUA CHICO PONTES, 273                   SAO PAULO                               02067000SP4506400002023964230032552 01  19092013007PAULISTA            1812201300000000026639049CC                                                                                                                                                                                                                                                                                                                                                                                           267235-8      000009
1007421074723COBR_CAUC_BIC  PROQUIGEL QUIMICA S/A                   008416460000107LONDON COMERCIO DE ACRILICOS L          RUA CHICO PONTES, 273                   SAO PAULO                               02067000SP4506400003023964310032621 01  26092013007PAULISTA            2512201300000000025699122CC                                                                                                                                                                                                                                                                                                                                                                                           267235-9      000010
1007421074723COBR_CAUC_BIC  PROQUIGEL QUIMICA S/A                   008416460000107LONDON COMERCIO DE ACRILICOS L          RUA CHICO PONTES, 273                   SAO PAULO                               02067000SP4506400004023964400032699 01  03102013007PAULISTA            0101201400000000027383239CC                                                                                                                                                                                                                                                                                                                                                                                           267235-10     000011
1007421074723COBR_CAUC_BIC  PROQUIGEL QUIMICA S/A                   008416460000107LONDON COMERCIO DE ACRILICOS L          RUA CHICO PONTES, 273                   SAO PAULO                               02067000SP4506400005023964580032704 01  03102013007PAULISTA            0101201400000000027383239CC                                                                                                                                                                                                                                                                                                                                                                                           267235-11     000012
1007421074723COBR_CAUC_BIC  PROQUIGEL QUIMICA S/A                   008416460000107LONDON COMERCIO DE ACRILICOS L          RUA CHICO PONTES, 273                   SAO PAULO                               02067000SP4506400006023964660032790 01  07102013007PAULISTA            0601201400000000025818483CC                                                                                                                                                                                                                                                                                                                                                                                           267235-12     000013
1007421074723COBR_CAUC_BIC  PROQUIGEL QUIMICA S/A                   008416460000107LONDON COMERCIO DE ACRILICOS L          RUA CHICO PONTES, 273                   SAO PAULO                               02067000SP4506400007023964740032794 01  07102013007PAULISTA            0601201400000000025818483CC                                                                                                                                                                                                                                                                                                                                                                                           267235-13     000014
1007421074723COBR_CAUC_BIC  PROQUIGEL QUIMICA S/A                   008416460000107LONDON COMERCIO DE ACRILICOS L          RUA CHICO PONTES, 273                   SAO PAULO                               02067000SP4506400008023964820032881 01  11102013007PAULISTA            0901201400000000025740245CC                                                                                                                                                                                                                                                                                                                                                                                           267235-14     000015
1007421074723COBR_CAUC_BIC  PROQUIGEL QUIMICA S/A                   008416460000107LONDON COMERCIO DE ACRILICOS L          RUA CHICO PONTES, 273                   SAO PAULO                               02067000SP4506400009023964910032941 01  14102013007PAULISTA            1301201400000000025746504CC                                                                                                                                                                                                                                                                                                                                                                                           267235-15     000016
1007421074723COBR_CAUC_BIC  PROQUIGEL QUIMICA S/A                   008416460000107LONDON COMERCIO DE ACRILICOS L          RUA CHICO PONTES, 273                   SAO PAULO                               02067000SP4506400010023965040033019 01  18102013007PAULISTA            1601201400000000025818483CC                                                                                                                                                                                                                                                                                                                                                                                           267235-16     000017
1007421074723COBR_CAUC_BIC  PROQUIGEL QUIMICA S/A                   008416460000107LONDON COMERCIO DE ACRILICOS L          RUA CHICO PONTES, 273                   SAO PAULO                               02067000SP4506400011023965120033264 01  28102013007PAULISTA            2701201400000000025818483CC                                                                                                                                                                                                                                                                                                                                                                                           267235-17     000018
1007421074723COBR_CAUC_BIC  PROQUIGEL QUIMICA S/A                   008416460000107LONDON COMERCIO DE ACRILICOS L          RUA CHICO PONTES, 273                   SAO PAULO                               02067000SP4506400012023965210033271 01  28102013007PAULISTA            2701201400000000025818483CC                                                                                                                                                                                                                                                                                                                                                                                           267235-18     000019
1019421014068COBR_CAUC_COR  RIO BRANCO ALIMENTOS S/A                001928075009822DMA DISTRIBUIDORA S/A                   AVE EUDES SCHERRER DE SOUZA S/N         SERRA                                   29162173ES4506100001020851660191274501  31102013900BRADESCO S/A        3011201300000000010819752CC                                                                                                                                                                                                                                                                                                                                                                                           267235-19     000020
1050421001786COBR_CAUC_COR  SINETEL ENGENHARIA E COMERCIO LTDA      010538893000187SERVIMIX TECNOLOGIA E MEIO AMB LTD      RUA DECIMA PRIMEIRA,270                 ANANINDEUA                              67020340PA4506500001000141413298        01112013900BRADESCO S/A        0212201300000000012597606CC                                                                                                                                                                                                                                                                                                                                                                                           267235-20     000021
1050421001786COBR_CAUC_COR  SINETEL ENGENHARIA E COMERCIO LTDA      010538893000187SERVIMIX TECNOLOGIA E MEIO AMB LTD      RUA DECIMA PRIMEIRA,270                 ANANINDEUA                              67020340PA45065000020001415924661       01112013900BRADESCO S/A        0212201300000000026923113CC                                                                                                                                                                                                                                                                                                                                                                                           267235-21     000022
1007421056385COBR_CAUC_COR  TERRA NOVA TRADING S/A                  075308551004294RIBEIRO S/A COMERCIO DE PNEUS           AVENIDA PRESIDENTE CASTELO BRA,177      RIBEIRAO PRETO                          14095000SP450600000100001596TV12192-00  01112013900BRADESCO S/A        1811201300000000028104138CC                                                                                                                                                                                                                                                                                                                                                                                           267235-22     000023
1028421008601COBR_CAUC_COR  TERRENA AGRONEGOCIOS LTDA               000685383000502COODETEC - COOP. CENTRAL DE PESQUI      R. GASTAO CAMPOS LEPESQUER 225 APT 225  PARACATU                                38600000MG4505600001029304690001274401  02102013900BRADESCO S/A        3011201300000000010904400CC                                                                                                                                                                                                                                                                                                                                                                                           267235-23     000024
9000023                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000025
