0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    14012014                                                                                                                                                                                                                                                                                                                                                                                                000001
1031421011181COBR_CAUC_BIC  AGROIND IRMAOS DALLA COSTA LTDA         061270393000148FRIGORIFICO MARBA LTDA                  AV. CEZAR MAGNANI00971                  SAO BERNARDO DO                         09694000SP46007000010534567530367/1     09012014007PAULISTA            1302201400000000017280000CC                                                                                                                                                                                                                                                                                                                                                                                           278109-1      000002
1048421003043COBR_CAUC_COR  FRIGOL S.A. EM RECUPERACAO JUDICIAL     001437139000160D L SOSINHO & CIA LTDA ME               VERA CRUZ 63                            ANANINDEUA                              67030775PA4600800001000646100000000118  10012014900BRADESCO S/A        1601201400000000011354452CC                                                                                                                                                                                                                                                                                                                                                                                           278109-2      000003
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007465130000149PRESTON IND E COM DE CONF IMP E EX      RUA MARIA MARCOLINA 872 , 874           SAO PAULO                               03011001SP460180000100593607122439*     28112013900BRADESCO S/A        3103201400000000004626349CC                                                                                                                                                                                                                                                                                                                                                                                           278109-3      000004
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240000100593321122347*     27112013900BRADESCO S/A        3103201400000000001449910CC                                                                                                                                                                                                                                                                                                                                                                                           278109-4      000005
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240000200593330122348*     27112013900BRADESCO S/A        3103201400000000002323020CC                                                                                                                                                                                                                                                                                                                                                                                           278109-5      000006
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240000300593348122349*     27112013900BRADESCO S/A        3103201400000000001789830CC                                                                                                                                                                                                                                                                                                                                                                                           278109-6      000007
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240000400593356122350*     27112013900BRADESCO S/A        3103201400000000001057630CC                                                                                                                                                                                                                                                                                                                                                                                           278109-7      000008
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240000500593364122351*     27112013900BRADESCO S/A        3103201400000000001601950CC                                                                                                                                                                                                                                                                                                                                                                                           278109-8      000009
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240000600593372122352*     27112013900BRADESCO S/A        3103201400000000001097040CC                                                                                                                                                                                                                                                                                                                                                                                           278109-9      000010
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240000700593381122353*     27112013900BRADESCO S/A        3103201400000000001542100CC                                                                                                                                                                                                                                                                                                                                                                                           278109-10     000011
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240000800593399122354*     27112013900BRADESCO S/A        3103201400000000001333080CC                                                                                                                                                                                                                                                                                                                                                                                           278109-11     000012
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240000900593402122369*     27112013900BRADESCO S/A        3103201400000000000338520CC                                                                                                                                                                                                                                                                                                                                                                                           278109-12     000013
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240001000593411122370*     27112013900BRADESCO S/A        3103201400000000000962990CC                                                                                                                                                                                                                                                                                                                                                                                           278109-13     000014
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240001100593429122371*     27112013900BRADESCO S/A        3103201400000000001025920CC                                                                                                                                                                                                                                                                                                                                                                                           278109-14     000015
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240001200593437122372*     27112013900BRADESCO S/A        3103201400000000001845760CC                                                                                                                                                                                                                                                                                                                                                                                           278109-15     000016
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240001300593445122373*     27112013900BRADESCO S/A        3103201400000000002599940CC                                                                                                                                                                                                                                                                                                                                                                                           278109-16     000017
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240001400593453122374*     27112013900BRADESCO S/A        3103201400000000002341570CC                                                                                                                                                                                                                                                                                                                                                                                           278109-17     000018
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240001500593461122375*     27112013900BRADESCO S/A        3103201400000000001046570CC                                                                                                                                                                                                                                                                                                                                                                                           278109-18     000019
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240001600593470122376*     27112013900BRADESCO S/A        3103201400000000002932300CC                                                                                                                                                                                                                                                                                                                                                                                           278109-19     000020
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240001700593496122397*     27112013900BRADESCO S/A        3103201400000000000375480CC                                                                                                                                                                                                                                                                                                                                                                                           278109-20     000021
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      006311274000188TEXTIL MN COM DE TECIDOS E CONFEC       RUA IVAI 306                            SAO PAULO                               03080010SP460240001800593500122398*     27112013900BRADESCO S/A        3103201400000000001156750CC                                                                                                                                                                                                                                                                                                                                                                                           278109-21     000022
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230000100593666122461*     28112013900BRADESCO S/A        1703201400000000002826507CC                                                                                                                                                                                                                                                                                                                                                                                           278109-22     000023
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230000200593674122461A*    28112013900BRADESCO S/A        3103201400000000002826507CC                                                                                                                                                                                                                                                                                                                                                                                           278109-23     000024
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230000300593682122461B*    28112013900BRADESCO S/A        1404201400000000002826506CC                                                                                                                                                                                                                                                                                                                                                                                           278109-24     000025
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230000400594417122549*     29112013900BRADESCO S/A        0303201400000000000539611CC                                                                                                                                                                                                                                                                                                                                                                                           278109-25     000026
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230000500594425122549A*    29112013900BRADESCO S/A        0603201400000000000539611CC                                                                                                                                                                                                                                                                                                                                                                                           278109-26     000027
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230000600594433122549B*    29112013900BRADESCO S/A        1103201400000000000539611CC                                                                                                                                                                                                                                                                                                                                                                                           278109-27     000028
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230000700594441122549C*    29112013900BRADESCO S/A        1703201400000000000539611CC                                                                                                                                                                                                                                                                                                                                                                                           278109-28     000029
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230000800594450122549D*    29112013900BRADESCO S/A        2503201400000000000539611CC                                                                                                                                                                                                                                                                                                                                                                                           278109-29     000030
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230000900594468122549E*    29112013900BRADESCO S/A        2603201400000000000539611CC                                                                                                                                                                                                                                                                                                                                                                                           278109-30     000031
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230001000594476122549F*    29112013900BRADESCO S/A        3103201400000000000539614CC                                                                                                                                                                                                                                                                                                                                                                                           278109-31     000032
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230001100594484122558*     29112013900BRADESCO S/A        0303201400000000000862366CC                                                                                                                                                                                                                                                                                                                                                                                           278109-32     000033
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230001200594492122558A*    29112013900BRADESCO S/A        0503201400000000000862366CC                                                                                                                                                                                                                                                                                                                                                                                           278109-33     000034
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230001300594506122558B*    29112013900BRADESCO S/A        1003201400000000000862366CC                                                                                                                                                                                                                                                                                                                                                                                           278109-34     000035
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230001400594514122558C*    29112013900BRADESCO S/A        1703201400000000000862366CC                                                                                                                                                                                                                                                                                                                                                                                           278109-35     000036
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230001500594522122558D*    29112013900BRADESCO S/A        2503201400000000000862366CC                                                                                                                                                                                                                                                                                                                                                                                           278109-36     000037
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230001600594531122558E*    29112013900BRADESCO S/A        2503201400000000000862366CC                                                                                                                                                                                                                                                                                                                                                                                           278109-37     000038
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      007004410000150CONFECCOES MAX DENIM LTDA               ROD PR 484 KM 02 S/N SD P/CASCAVEL      QUEDAS DO IGUAC                         85460000PR460230001700594549122558F*    29112013900BRADESCO S/A        3103201400000000000862364CC                                                                                                                                                                                                                                                                                                                                                                                           278109-38     000039
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      008798968000389NEW MAGIC CONFECCOES LTDA               ALAMEDA JUARI 477 CENTRO EMP TAMBORE    BARUERI                                 06460090SP460220000100593518122399*     27112013900BRADESCO S/A        3103201400000000004557496CC                                                                                                                                                                                                                                                                                                                                                                                           278109-39     000040
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      008798968000389NEW MAGIC CONFECCOES LTDA               ALAMEDA JUARI 477 CENTRO EMP TAMBORE    BARUERI                                 06460090SP460220000200593526122400*     27112013900BRADESCO S/A        3103201400000000004413705CC                                                                                                                                                                                                                                                                                                                                                                                           278109-40     000041
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      008798968000389NEW MAGIC CONFECCOES LTDA               ALAMEDA JUARI 477 CENTRO EMP TAMBORE    BARUERI                                 06460090SP460220000300593534122401*     27112013900BRADESCO S/A        3103201400000000004549111CC                                                                                                                                                                                                                                                                                                                                                                                           278109-41     000042
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      058071036001975COMASK IND E COM LTDA                   RUA ANTONIO APARECIDO FERRAZ 610        SOROCABA                                18052280SP460210000100594387122528*     29112013900BRADESCO S/A        2904201400000000005455845CC                                                                                                                                                                                                                                                                                                                                                                                           278109-42     000043
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      058071036001975COMASK IND E COM LTDA                   RUA ANTONIO APARECIDO FERRAZ 610        SOROCABA                                18052280SP460210000200594395122529*     29112013900BRADESCO S/A        2904201400000000004710797CC                                                                                                                                                                                                                                                                                                                                                                                           278109-43     000044
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      058071036001975COMASK IND E COM LTDA                   RUA ANTONIO APARECIDO FERRAZ 610        SOROCABA                                18052280SP460210000300594409122534*     29112013900BRADESCO S/A        2904201400000000003272538CC                                                                                                                                                                                                                                                                                                                                                                                           278109-44     000045
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      005232589000177JENILY MANIA LTDA                       RUA CORONEL EMIDIO PIEDADE 460          SAO PAULO                               03018010SP460200000100593551122419*     27112013900BRADESCO S/A        3001201400000000000577336CC                                                                                                                                                                                                                                                                                                                                                                                           278109-45     000046
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      005232589000177JENILY MANIA LTDA                       RUA CORONEL EMIDIO PIEDADE 460          SAO PAULO                               03018010SP460200000200593569122419A*    27112013900BRADESCO S/A        1002201400000000000577336CC                                                                                                                                                                                                                                                                                                                                                                                           278109-46     000047
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      005232589000177JENILY MANIA LTDA                       RUA CORONEL EMIDIO PIEDADE 460          SAO PAULO                               03018010SP460200000300593577122419B*    27112013900BRADESCO S/A        1902201400000000000577336CC                                                                                                                                                                                                                                                                                                                                                                                           278109-47     000048
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      005232589000177JENILY MANIA LTDA                       RUA CORONEL EMIDIO PIEDADE 460          SAO PAULO                               03018010SP460200000400593585122419C*    27112013900BRADESCO S/A        0303201400000000000577336CC                                                                                                                                                                                                                                                                                                                                                                                           278109-48     000049
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      005232589000177JENILY MANIA LTDA                       RUA CORONEL EMIDIO PIEDADE 460          SAO PAULO                               03018010SP460200000500593593122419D*    27112013900BRADESCO S/A        1103201400000000000577334CC                                                                                                                                                                                                                                                                                                                                                                                           278109-49     000050
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      005232589000177JENILY MANIA LTDA                       RUA CORONEL EMIDIO PIEDADE 460          SAO PAULO                               03018010SP460200000600593615122454*     28112013900BRADESCO S/A        3001201400000000000570824CC                                                                                                                                                                                                                                                                                                                                                                                           278109-50     000051
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      005232589000177JENILY MANIA LTDA                       RUA CORONEL EMIDIO PIEDADE 460          SAO PAULO                               03018010SP460200000700593623122454A*    28112013900BRADESCO S/A        1002201400000000000570824CC                                                                                                                                                                                                                                                                                                                                                                                           278109-51     000052
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      005232589000177JENILY MANIA LTDA                       RUA CORONEL EMIDIO PIEDADE 460          SAO PAULO                               03018010SP460200000800593631122454B*    28112013900BRADESCO S/A        1902201400000000000570824CC                                                                                                                                                                                                                                                                                                                                                                                           278109-52     000053
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      005232589000177JENILY MANIA LTDA                       RUA CORONEL EMIDIO PIEDADE 460          SAO PAULO                               03018010SP460200000900593640122454C*    28112013900BRADESCO S/A        0303201400000000000570824CC                                                                                                                                                                                                                                                                                                                                                                                           278109-53     000054
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      005232589000177JENILY MANIA LTDA                       RUA CORONEL EMIDIO PIEDADE 460          SAO PAULO                               03018010SP460200001000593658122454D*    28112013900BRADESCO S/A        1103201400000000000570822CC                                                                                                                                                                                                                                                                                                                                                                                           278109-54     000055
1008420932455COBR_CAUC_COR  SANTANA TEXTIL S/A                      001996816000180IND E COM DE ROUPAS ZURUNA LTDA         RUA MENDES JUNIOR 168                   SAO PAULO                               03013010SP460190000100593488122389*     27112013900BRADESCO S/A        3103201400000000004690857CC                                                                                                                                                                                                                                                                                                                                                                                           278109-55     000056
1016421023299COBR_CAUC_BIC  SIDERQUIMICA IND COM PROD QUIM S/A      017245234000525CIA DE FIACAO E TECIDOS CEDRO E CA      RUA PARAIBA, 337                        BELO HORIZONTE                          30130140MG460060000104241051167394      10012014019BELO HORIZONTE      1503201400000000010400000CC                                                                                                                                                                                                                                                                                                                                                                                           278109-56     000057
9000056                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000058
