0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    27022013                                                                                                                                                                                                                                                                                                                                                                                                000001
1038421021036COBR_CAUC_BIC  ADELCO SISTEMAS DE ENERGIA LTDA         013354888000102AMP IND E COM DE EQUIP ELETRICOS L      R. EZEQUIEL RAMOS,467                   SAO PAULO                               03111030SP405490000100029871006025-A    20022013007PAULISTA            2204201300000000034782678CC                                                                                                                                                                                                                                                                                                                                                                                           223790-1      000002
1031421007850COBR_CAUC_COR  AGRICOLA JANDELLE S/A                   017745613000150SUPERMERCADO BAHAMAS LTDA               RODOVIA BR 040 780                      JUIZ DE FORA                            36092005MG4054300001051805440011069401  22022013800UNIBANCO S/A        2703201300000000011197796CC                                                                                                                                                                                                                                                                                                                                                                                           223790-2      000003
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000026383586149IRON GOMES GUIMARAES JUNIOR             RUA RIO NEGRO,264                       GOIATUBA                                75600000GO40544000010285074135267       21022013900BRADESCO S/A        0908201300000000017000000CC                                                                                                                                                                                                                                                                                                                                                                                           223790-3      000004
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000026383586149IRON GOMES GUIMARAES JUNIOR             RUA RIO NEGRO,264                       GOIATUBA                                75600000GO40544000020285075935266       21022013900BRADESCO S/A        0108201300000000016500000CC                                                                                                                                                                                                                                                                                                                                                                                           223790-4      000005
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000026383586149IRON GOMES GUIMARAES JUNIOR             RUA RIO NEGRO,264                       GOIATUBA                                75600000GO40544000030285076735265       21022013900BRADESCO S/A        2907201300000000016000000CC                                                                                                                                                                                                                                                                                                                                                                                           223790-5      000006
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000087074516104ANA PAULA REZENDE VILARINHO PRUDEN      RUA RIO NEGRO,1397                      GOIATUBA                                75600000GO40548000010285078335260       21022013900BRADESCO S/A        1208201300000000016500000CC                                                                                                                                                                                                                                                                                                                                                                                           223790-6      000007
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000087074516104ANA PAULA REZENDE VILARINHO PRUDEN      RUA RIO NEGRO,1397                      GOIATUBA                                75600000GO40548000020285079135261       21022013900BRADESCO S/A        1508201300000000016500000CC                                                                                                                                                                                                                                                                                                                                                                                           223790-7      000008
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000087074516104ANA PAULA REZENDE VILARINHO PRUDEN      RUA RIO NEGRO,1397                      GOIATUBA                                75600000GO40548000030285080535262       21022013900BRADESCO S/A        1708201300000000017000000CC                                                                                                                                                                                                                                                                                                                                                                                           223790-8      000009
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000060707569672ALESSANDRO VILARINHO PRUDENCIO          RUA RIO NEGRO ,1397                     GOIATUBA                                75600000GO40547000010285071635264       21022013900BRADESCO S/A        0708201300000000017570000CC                                                                                                                                                                                                                                                                                                                                                                                           223790-9      000010
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000060707569672ALESSANDRO VILARINHO PRUDENCIO          RUA RIO NEGRO ,1397                     GOIATUBA                                75600000GO40547000020285081335263       21022013900BRADESCO S/A        0308201300000000017570000CC                                                                                                                                                                                                                                                                                                                                                                                           223790-10     000011
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000050876244134MARIA LUIZA GUIMARAES                   AV SANTA CATARINA,830                   GOIATUBA                                75600000GO40546000010285072435268       21022013900BRADESCO S/A        2207201300000000013500000CC                                                                                                                                                                                                                                                                                                                                                                                           223790-11     000012
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000050876244134MARIA LUIZA GUIMARAES                   AV SANTA CATARINA,830                   GOIATUBA                                75600000GO40546000020285073235270       21022013900BRADESCO S/A        2607201300000000013500000CC                                                                                                                                                                                                                                                                                                                                                                                           223790-12     000013
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000050876244134MARIA LUIZA GUIMARAES                   AV SANTA CATARINA,830                   GOIATUBA                                75600000GO40546000030285082135269       21022013900BRADESCO S/A        2407201300000000013500000CC                                                                                                                                                                                                                                                                                                                                                                                           223790-13     000014
1028421001518COBR_CAUC_COR  GAIA AGRIBUSINESS AGRICOLA LTDA         000048494836153JOSE ADONIZETE DA COSTA                 AV SANTA CATARINA ,180                  GOIATUBA                                75600000GO40545000010285077535259       21022013900BRADESCO S/A        2008201300000000025474000CC                                                                                                                                                                                                                                                                                                                                                                                           223790-14     000015
1016420931442COBR_CAUC_COR  IBQ - INDUSTRIAS QUIMICAS SA            010740021000288CONSORCIO CONSTRUCAP - FERREIR          RUA DEODATO RODRIGUES COURA, 116        CAJAZEIRAS                              58900000PB405420000103915245008481      15022013800UNIBANCO S/A        1803201300000000010877700CC                                                                                                                                                                                                                                                                                                                                                                                           223790-15     000016
9000015                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000017
